task,model,learning_rate,num_bins,bins,train_range,train_len_min,train_len_max,max_eval_len,source_file,source_line,bin1_range,bin1_acc,bin2_range,bin2_acc,bin3_range,bin3_acc,bin4_range,bin4_acc,bin5_range,bin5_acc,bin6_range,bin6_acc,arch,layers,heads,d_model,dropout,mlp_size,kernel,pe,ln,ne,train_steps_k,layer_order,mkar_key_len,mkar_vocab_size,mqar_query_fraction_lower,mqar_query_fraction_upper,mqar_monoid,mqar_monoid_n,mqar_key_size,selective_copy_marker_vocab_size,selective_copy_misc_vocab_size
aa_star,olmogdn1l64d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58203_form_lang.txt,5,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,64,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l64d0drnestp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58203_form_lang.txt,6,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,64,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l64d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58203_form_lang.txt,7,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l64d0.1drnestp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58203_form_lang.txt,8,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,64,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l16d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,1,2-100,0.875,101-150,0.875,151-200,0.0,,,,,,,ssm,1,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l16d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,2,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l16d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,3,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l16d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,4,2-100,0.875,101-150,0.25,151-200,0.0,,,,,,,ssm,1,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l64d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,5,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l64d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,6,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,1,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l64d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,7,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l64d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,8,2-100,0.875,101-150,0.875,151-200,0.0,,,,,,,ssm,1,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l256d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,9,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l256d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,10,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l256d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,11,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,1,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba1l256d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,12,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,1,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,13,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,14,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,2,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,15,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,2,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,16,2-100,0.875,101-150,0.0,151-200,0.0,,,,,,,ssm,2,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,17,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,18,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,2,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,19,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,20,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l256d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,21,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l256d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,22,2-100,0.875,101-150,0.875,151-200,0.0,,,,,,,ssm,2,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l256d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,23,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,2,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l256d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,24,2-100,0.25,101-150,0.0,151-200,0.0,,,,,,,ssm,2,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,25,2-100,0.875,101-150,0.25,151-200,0.0,,,,,,,ssm,4,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,26,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,4,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,27,2-100,0.875,101-150,0.875,151-200,0.0,,,,,,,ssm,4,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,28,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,4,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,29,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,4,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,30,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,4,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,31,2-100,1.0,101-150,0.625,151-200,0.0,,,,,,,ssm,4,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,32,2-100,1.0,101-150,0.375,151-200,0.0,,,,,,,ssm,4,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l256d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,33,2-100,0.875,101-150,0.375,151-200,0.0,,,,,,,ssm,4,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l256d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,34,2-100,1.0,101-150,0.875,151-200,0.0,,,,,,,ssm,4,-,256,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l256d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,35,2-100,0.875,101-150,0.625,151-200,0.0,,,,,,,ssm,4,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l256d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58205_form_lang.txt,36,2-100,1.0,101-150,0.875,151-200,0.0,,,,,,,ssm,4,-,256,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,1,2-100,1.0,101-150,0.8888888888888888,151-200,0.0,,,,,,,ssm,2,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,2,2-100,1.0,101-150,0.8888888888888888,151-200,0.0,,,,,,,ssm,2,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,3,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,2,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l16d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,4,2-100,1.0,101-150,0.0,151-200,0.0,,,,,,,ssm,2,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,5,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,2,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,6,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,2,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,7,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,2,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba2l64d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,8,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,2,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,9,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,10,2-100,1.0,101-150,0.3333333333333333,151-200,0.0,,,,,,,ssm,4,-,16,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,11,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l16d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,12,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,16,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,13,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,14,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,64,0,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0.1dr1mlplnstp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,15,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,ssmmamba4l64d0.1dr1mlplnstp30k0.0001lr,0.0001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58217_form_lang.txt,16,2-100,1.0,101-150,0.6666666666666666,151-200,0.0,,,,,,,ssm,4,-,64,0.1,1,mamba,-,True,-,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,1,2-100,1.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,2,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,3,2-100,0.6666666666666666,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,4,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,5,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,6,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,7,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,8,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,9,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,10,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,11,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,12,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,13,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,14,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,15,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,16,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,17,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,18,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,19,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,20,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,21,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,22,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,23,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,24,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,25,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l8d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,26,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,8,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,27,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
aa_star,olmogdn1l16d0.1drnestp30k0.001lr,0.001,3,2-100|101-150|151-200,2-100,2,100,200,aa_star/summaryssm58344_form_lang.txt,28,2-100,0.0,101-150,0.0,151-200,0.0,,,,,,,olmossm,1,-,16,0.1,-,gdn1,-,-,True,30,-,-,-,-,-,-,-,-,-,-
